[header]
width=5
height=1700
tilewidth=20
tileheight=20
orientation=orthogonal

[tilesets]
tileset=../../../../../Tiled/tileMap.png,20,20,0,0

[layer]
type=块层 1
data=
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,1,1,1,0,
1,1,1,1,1,
182,182,182,182,182,
142,1,1,1,142,
1,1,429,1,1,
142,1,1,1,142,
142,142,1,142,142,
0,1,1,1,0,
0,142,1,142,0,
0,267,1,267,0,
0,1,1,1,0,
0,142,1,142,0,
0,267,1,267,0,
0,0,6,0,0,
142,65,0,65,142,
0,0,61,0,0,
142,65,0,65,142,
0,0,61,0,0,
0,554,6,554,0,
0,0,0,0,0,
0,0,0,0,0,
181,181,181,181,181,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,255,142,255,0,
0,1,1,1,0,
0,1,1,1,0,
0,142,1,142,0,
0,142,1,142,0,
142,1,1,1,142,
143,1,1,1,143,
142,1,1,1,142,
182,182,182,182,182,
0,554,0,2,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,0,554,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,554,0,2,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,2,0,2,2,
183,183,181,183,183,
1,142,0,142,1,
1,1,0,1,1,
1,1,1,1,1,
1,1,1,1,1,
142,1,1,1,142,
143,143,1,143,143,
142,142,1,142,142,
142,1,1,1,142,
1,1,1,1,1,
1,1,1,1,1,
1,142,1,142,1,
1,1,1,1,1,
182,182,182,182,182,
142,1,142,1,142,
0,1,1,1,0,
0,0,1,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,2,0,0,
0,1,1,1,0,
0,143,1,143,0,
0,118,1,118,0,
0,142,1,142,0,
181,182,182,182,181,
0,1,1,1,0,
143,143,1,143,143,
118,142,1,142,118,
1,1,1,1,1,
0,1,1,1,0,
0,6,6,6,0,
0,1,1,1,0,
0,1,143,1,0,
0,0,142,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
202,142,255,142,202,
142,6,1,6,142,
6,1,0,1,6,
1,0,0,0,1,
181,181,181,181,181,
0,0,143,0,0,
0,0,142,0,0,
2,202,142,202,2,
1,143,584,143,1,
1,142,1,142,1,
6,1,142,1,6,
1,1,143,1,1,
0,1,0,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,202,550,202,2,
0,143,1,143,0,
0,0,0,0,0,
0,0,0,0,0,
181,181,181,181,181,
202,2,0,2,202,
0,0,0,0,0,
0,0,0,0,0,
554,0,0,0,554,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
255,0,0,0,255,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
142,2,554,2,142,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,142,2,142,0,
0,0,0,0,0,
0,0,0,0,0,
554,0,0,0,554,
0,0,0,0,0,
0,0,0,0,0,
181,181,181,181,181,
0,0,0,0,0,
255,202,202,202,255,
1,0,0,0,1,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
202,2,2,2,202,
554,1,554,1,554,
1,1,1,1,1,
1,1,142,1,1,
0,1,1,1,0,
0,1,1,1,0,
430,1,1,1,432,
430,1,1,1,432,
1,1,1,1,1,
182,182,182,182,182,
267,1,1,1,267,
1,1,143,1,1,
1,1,142,1,1,
267,1,1,1,267,
7,7,7,7,7,
1,1,1,1,1,
7,7,7,7,7,
1,143,143,143,1,
1,142,142,142,1,
7,7,7,7,7,
1,1,1,1,1,
183,183,183,183,183,
1,1,143,1,1,
0,1,142,1,0,
0,1,1,1,0,
0,1,1,1,0,
0,1,1,1,0,
430,1,6,1,432,
430,1,6,1,432,
0,1,1,1,0,
0,1,1,1,0,
143,143,1,143,143,
1,1,1,1,1,
142,1,1,1,142,
554,1,142,1,554,
0,0,1,0,0,
181,181,181,181,181,
0,0,0,0,0,
0,0,0,0,0,
202,255,202,255,202,
0,1,0,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,554,0,0,
2,202,202,202,2,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,2,0,0,
0,0,0,0,0,
0,0,0,0,0,
554,0,0,0,554,
181,181,181,181,181,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
202,202,255,202,202,
0,0,1,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,202,202,202,2,
1,1,0,1,1,
1,142,0,142,1,
1,1,554,1,1,
1,1,0,1,1,
1,1,0,1,1,
142,1,0,1,142,
1,1,0,1,1,
1,1,0,1,1,
1,142,1,142,1,
1,1,554,1,1,
1,118,0,118,1,
1,6,0,6,1,
6,1,0,1,6,
1,6,0,6,1,
0,0,0,0,0,
181,181,181,181,181,
0,0,0,0,0,
